id,nity_area,caseno,Date,block,Type,Type_desc,Where,Arrest,Domestic,District,Community_area,Year,Time,Latitude,Longitude,IPC,Session,Day
1585,12585948,JF103474,04-01-2022,004XX S STATE ST,BATTERY,SIMPLE,LIBRARY,FALSE,FALSE,1,32,2015,18:13:00,28.86284475,81.15307051,352,Evening,Thursday
1586,12584342,JF103068,04-01-2022,002XX E HURON ST,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING / GROUNDS,TRUE,FALSE,18,8,2015,12:15:00,28.97431881,77.90066697,441,Noon,Thursday
1587,12584712,JF103545,04-01-2022,005XX N CLARK ST,OTHER OFFENSE,TELEPHONE THREAT,RESTAURANT,FALSE,FALSE,18,8,2015,19:00:00,31.19729126,78.71642047,38-42,Evening,Thursday
1588,12588045,JF107622,01-01-2022,028XX N SHERIDAN RD,DECEPTIVE PRACTICE,BOGUS CHECK,APARTMENT,FALSE,FALSE,19,6,2015,12:00:00,30.3078598,77.6613968,206,Noon,Monday
1589,26552,JF103620,04-01-2022,021XX S MICHIGAN AVE,HOMICIDE,FIRST DEGREE MURDER,APARTMENT,FALSE,FALSE,1,33,2015,21:42:00,29.99297722,77.68651222,302,Night,Thursday
1590,12584753,JF103529,04-01-2022,037XX W 76TH PL,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,8,70,2015,18:30:00,28.59973802,79.72980818,352,Evening,Thursday
1591,12584396,JF103186,04-01-2022,002XX S FRANKLIN ST,THEFT,OVER $500,RESTAURANT,FALSE,FALSE,1,32,2015,14:10:00,29.12251321,78.09062968,378,Noon,Thursday
1592,12585990,JF105025,04-01-2022,070XX N SHERIDAN RD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,24,1,2015,13:40:00,29.36827767,78.22540988,206,Noon,Thursday
1593,12585164,JF104124,04-01-2022,052XX N WESTERN AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,20,4,2015,19:00:00,30.35692857,78.28275417,378,Evening,Thursday
1594,12585059,JF104000,04-01-2022,062XX S INDIANA AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,3,40,2015,22:00:00,30.43440952,79.2612257,279,Night,Thursday
1595,12584118,JF102742,04-01-2022,044XX N BROADWAY,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,19,3,2015,3:10:00,31.29677403,79.82964595,379,Late Night,Thursday
1596,12584834,JF103718,04-01-2022,002XX N LECLAIRE AVE,OTHER OFFENSE,FALSE / STOLEN / ALTERED TRP,STREET,FALSE,FALSE,15,25,2015,23:52:00,29.59045643,77.56639119,38-42,Night,Thursday
1597,12584560,JF103464,04-01-2022,073XX S RHODES AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,3,69,2015,7:00:00,31.24967488,81.06866739,279,Early Morning,Thursday
1598,12586762,JF106174,04-01-2022,097XX S WOODLAWN AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,5,50,2015,16:00:00,29.33637802,80.82431411,379,Evening,Thursday
1599,12585581,JF104438,04-01-2022,059XX W 55TH ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,8,56,2015,8:00:00,30.04880304,79.35780521,427,Morning,Thursday
1600,12586899,JF105525,04-01-2022,019XX N MILWAUKEE AVE,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,14,22,2015,8:35:00,28.52414126,79.94947267,378,Morning,Thursday
1601,12584630,JF103554,04-01-2022,075XX N CLAREMONT AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,24,2,2015,19:00:00,29.06711697,79.33542415,378,Evening,Thursday
1602,12584251,JF102907,04-01-2022,015XX W GARFIELD BLVD,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,FALSE,7,67,2015,9:30:00,30.81886768,80.01415918,352,Morning,Thursday
1603,12584416,JF103221,04-01-2022,013XX N WICKER PARK AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,FALSE,FALSE,14,24,2015,12:00:00,29.40061439,78.97898297,206,Noon,Thursday
1604,12587450,JF106890,04-01-2022,075XX S ESSEX AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,4,43,2015,17:04:00,29.2730801,77.61009804,378,Evening,Thursday
1605,12584589,JF103307,04-01-2022,015XX W CHESTNUT ST,ASSAULT,SIMPLE,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,12,24,2015,15:50:00,28.6833069,80.21862931,352,Noon,Thursday
1606,12584498,JF103370,04-01-2022,001XX W NORTH AVE,THEFT,$500 AND UNDER,APPLIANCE STORE,FALSE,FALSE,18,8,2015,16:53:00,29.52948963,78.24276116,378,Evening,Thursday
1607,12584112,JF102752,04-01-2022,008XX W ARMITAGE AVE,BURGLARY,ATTEMPT FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,18,7,2015,4:28:00,29.40859539,78.45272246,379,Early Morning,Thursday
1608,12584062,JF102722,04-01-2022,011XX S STATE ST,THEFT,$500 AND UNDER,CTA PLATFORM,FALSE,FALSE,1,32,2015,1:15:00,29.37500128,79.5342132,378,Late Night,Thursday
1609,12584308,JF103120,04-01-2022,088XX S COTTAGE GROVE AVE,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,6,44,2015,9:25:00,31.58574496,78.11439372,352,Morning,Thursday
1610,12584967,JF103138,04-01-2022,045XX N CICERO AVE,BATTERY,SIMPLE,STREET,FALSE,FALSE,17,16,2015,13:00:00,30.60648724,79.15929666,352,Noon,Thursday
1611,12584425,JF103086,04-01-2022,009XX S INDEPENDENCE BLVD,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,TRUE,TRUE,11,29,2015,12:35:00,30.41753045,80.11981953,352,Noon,Thursday
1612,12584260,JF102754,04-01-2022,038XX S ELLIS AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,2,36,2015,3:00:00,30.02087978,77.83867828,279,Late Night,Thursday
1613,12586326,JF102944,04-01-2022,023XX W GREENLEAF AVE,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,FALSE,FALSE,24,2,2015,10:30:00,28.86576074,80.9658737,206,Morning,Thursday
1614,12584792,JF103490,04-01-2022,033XX W CHICAGO AVE,ROBBERY,STRONG ARM - NO WEAPON,APPLIANCE STORE,FALSE,TRUE,11,23,2015,18:32:00,31.23722095,78.80207726,392,Evening,Thursday
1615,12584811,JF103659,04-01-2022,018XX W 21ST ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,12,31,2015,23:24:00,28.62115089,81.08811167,352,Night,Thursday
1616,12584721,JF103584,04-01-2022,014XX W DEVON AVE,THEFT,RETAIL THEFT,TAVERN / LIQUOR STORE,FALSE,FALSE,24,1,2015,20:23:00,29.42417808,77.77187362,378,Night,Thursday
1617,12584881,JF103700,04-01-2022,052XX W NORTH AVE,BATTERY,SIMPLE,STREET,FALSE,TRUE,25,25,2015,23:30:00,30.90495891,79.04613576,352,Night,Thursday
1618,12586593,JF105800,04-01-2022,052XX S LOWE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,9,61,2015,17:00:00,29.78556707,80.85205729,427,Evening,Thursday
1619,12585455,JF103616,04-01-2022,006XX E 85TH ST,ROBBERY,ARMED - HANDGUN,STREET,FALSE,FALSE,6,44,2015,20:31:00,28.83230355,79.92517108,392,Night,Thursday
1620,12584329,JF103118,04-01-2022,084XX S COTTAGE GROVE AVE,ASSAULT,SIMPLE,SIDEWALK,FALSE,FALSE,6,44,2015,12:45:00,28.58234427,78.94158675,352,Noon,Thursday
1621,12584958,JF103797,04-01-2022,037XX W LELAND AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,17,14,2015,16:00:00,29.34005044,81.03084345,427,Evening,Thursday
1622,12584530,JF103239,04-01-2022,036XX N RECREATION DR,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,19,6,2015,14:40:00,31.57350011,79.56502781,378,Noon,Thursday
1623,12585040,JF103180,04-01-2022,088XX S SAGINAW AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,4,46,2015,14:00:00,30.19714586,79.69351097,352,Noon,Thursday
1624,12585154,JF103654,04-01-2022,0000X W PARKING LOT B ST,MOTOR VEHICLE THEFT,AUTOMOBILE,AIRPORT EXTERIOR - NON-SECURE AREA,FALSE,FALSE,16,76,2015,13:00:00,31.14565653,79.86458709,279,Noon,Thursday
1625,12584151,JF102760,04-01-2022,043XX S UNION AVE,ROBBERY,AGGRAVATED VEHICULAR HIJACKING,GAS STATION,FALSE,FALSE,9,61,2015,5:23:00,29.05126759,79.17829812,392,Early Morning,Thursday
1626,12584581,JF103398,04-01-2022,087XX W BRYN MAWR AVE,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,COMMERCIAL / BUSINESS OFFICE,FALSE,TRUE,16,76,2015,16:05:00,29.02119809,77.82994837,38-42,Evening,Thursday
1627,12584844,JF103611,04-01-2022,102XX S LA SALLE ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,5,49,2015,21:23:00,29.13941499,78.73870778,352,Night,Thursday
1628,12584510,JF103410,04-01-2022,103XX S FOREST AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,5,49,2015,9:00:00,29.96528771,78.9203167,279,Morning,Thursday
1629,12584123,JF102764,04-01-2022,004XX W 45TH ST,BATTERY,SIMPLE,BAR OR TAVERN,FALSE,FALSE,9,37,2015,5:48:00,31.38359127,79.49580249,352,Early Morning,Thursday
1630,12584236,JF102960,04-01-2022,017XX W MONTVALE AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,22,75,2015,2:30:00,28.85742539,78.77979068,279,Late Night,Thursday
1631,12588066,JF107653,04-01-2022,025XX N MEADE AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,25,19,2015,12:00:00,31.0543063,80.68970979,206,Noon,Thursday
1632,12584638,JF103289,04-01-2022,081XX S LOOMIS BLVD,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,RESIDENCE,FALSE,FALSE,6,71,2015,15:35:00,30.35426888,77.63745187,352,Noon,Thursday
1633,12584616,JF103547,04-01-2022,018XX W HUBBARD ST,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,12,24,2015,17:58:00,29.85093543,77.49253458,378,Evening,Thursday
1634,12584098,JF102717,04-01-2022,044XX N AVERS AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,FALSE,17,14,2015,0:35:00,30.2539535,77.57546121,427,Late Night,Thursday
1635,12584890,JF103693,04-01-2022,078XX S MARQUETTE AVE,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,FALSE,TRUE,4,43,2015,23:30:00,30.06125284,80.88481973,352,Night,Thursday
1636,12586112,JF104368,04-01-2022,009XX E 78TH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,6,69,2015,23:00:00,28.58759699,80.2208936,279,Night,Thursday
1637,12585063,JF104005,04-01-2022,046XX W ADAMS ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,11,25,2015,21:00:00,30.29246832,80.71729188,279,Night,Thursday
1638,12584732,JF103558,04-01-2022,079XX S RIDGELAND AVE,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,4,46,2015,19:00:00,29.45598488,77.81499287,352,Evening,Thursday
1639,12585204,JF104207,04-01-2022,034XX W 26TH ST,ASSAULT,SIMPLE,RESTAURANT,FALSE,FALSE,10,30,2015,20:00:00,29.35217649,79.46560618,352,Night,Thursday
1640,12584402,JF103219,04-01-2022,026XX W HADDON AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,APARTMENT,FALSE,FALSE,12,24,2015,10:30:00,31.02954503,80.20239438,206,Morning,Thursday
1641,12584799,JF103512,04-01-2022,012XX S WESTERN AVE,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,FALSE,FALSE,12,28,2015,18:50:00,29.07756666,80.46729683,379,Evening,Thursday
1642,12584805,JF103653,04-01-2022,015XX N LOREL AVE,ASSAULT,SIMPLE,APARTMENT,FALSE,TRUE,25,25,2015,23:11:00,30.46163611,78.78713257,352,Night,Thursday
1643,12584048,JF102693,04-01-2022,056XX S MARSHFIELD AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,FALSE,TRUE,7,67,2015,0:10:00,29.00679172,77.86460011,427,Late Night,Thursday
1644,12584996,JF103906,04-01-2022,062XX S MARSHFIELD AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,RESIDENCE,FALSE,FALSE,7,67,2015,18:00:00,30.47992695,80.35385092,206,Evening,Thursday
1645,12584443,JF103298,04-01-2022,0000X W 87TH ST,THEFT,FROM BUILDING,SMALL RETAIL STORE,FALSE,FALSE,6,44,2015,16:10:00,29.76264036,79.84621988,378,Evening,Thursday
1646,12584487,JF103144,04-01-2022,030XX S MICHIGAN AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1,35,2015,8:00:00,28.84376449,79.30103413,378,Morning,Thursday
1647,12584861,JF103684,04-01-2022,005XX W DIVISION ST,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,FALSE,FALSE,18,8,2015,22:00:00,28.89023798,80.32905351,352,Night,Thursday
1648,12585866,JF104003,04-01-2022,014XX S PRAIRIE AVE,DECEPTIVE PRACTICE,ATTEMPT - FINANCIAL IDENTITY THEFT,APARTMENT,FALSE,FALSE,1,33,2015,16:00:00,30.3106885,78.71237275,206,Evening,Thursday
1649,12584322,JF103024,04-01-2022,012XX N CICERO AVE,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,FALSE,FALSE,25,25,2015,11:11:00,28.95801233,80.34320345,352,Morning,Thursday
1650,12584648,JF103331,04-01-2022,003XX W 63RD ST,BATTERY,AGGRAVATED - HANDGUN,STREET,FALSE,FALSE,7,68,2015,16:41:00,29.84943068,78.95770546,352,Evening,Thursday
1651,12587445,JF105041,04-01-2022,002XX W 51ST ST,CRIMINAL DAMAGE,TO PROPERTY,SCHOOL - PUBLIC GROUNDS,FALSE,FALSE,9,37,2015,16:00:00,29.38763831,77.60708853,427,Evening,Thursday
1652,12584365,JF103087,04-01-2022,064XX S WHIPPLE ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,8,66,2015,12:40:00,30.4537963,79.9296688,352,Noon,Thursday
1653,12584941,JF103835,04-01-2022,010XX W MONTROSE AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,19,3,2015,11:00:00,28.68135816,79.1842103,378,Morning,Thursday
1654,12587193,JF105832,04-01-2022,040XX W BERTEAU AVE,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,FALSE,FALSE,17,16,2015,16:30:00,29.75652225,80.60147754,378,Evening,Thursday
1655,12585288,JF104290,04-01-2022,013XX S FEDERAL ST,THEFT,OVER $500,STREET,FALSE,FALSE,1,33,2015,18:00:00,28.52319724,78.27175404,378,Evening,Thursday
1656,12588248,JF107999,03-01-2022,029XX W 71ST ST,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,FALSE,FALSE,8,66,2015,15:00:00,28.79202323,79.89422831,378,Noon,Wednesday
1657,12584459,JF103325,04-01-2022,013XX S MICHIGAN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1,33,2015,15:30:00,29.56779766,79.90365055,279,Noon,Thursday
1658,12584222,JF102921,04-01-2022,017XX S JEFFERSON ST,ASSAULT,AGGRAVATED - HANDGUN,STREET,FALSE,TRUE,12,31,2015,9:29:00,31.02184516,77.57976515,352,Morning,Thursday
1659,12584086,JF102726,04-01-2022,076XX S ST LAWRENCE AVE,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,6,69,2015,1:35:00,31.2536069,81.04419051,352,Late Night,Thursday
1660,12584575,JF103371,04-01-2022,030XX N CLARK ST,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,19,6,2015,16:53:00,30.26820113,79.27389824,378,Evening,Thursday
1661,12584706,JF103487,04-01-2022,103XX S WENTWORTH AVE,NARCOTICS,POSSESS - CRACK,STREET,TRUE,FALSE,5,49,2015,18:37:00,31.60154838,78.70186978,29,Evening,Thursday
1662,12584293,JF103075,04-01-2022,051XX W JACKSON BLVD,THEFT,$500 AND UNDER,NURSING / RETIREMENT HOME,FALSE,FALSE,15,25,2015,10:00:00,29.32424,77.91673993,378,Morning,Thursday
1663,12584272,JF103018,04-01-2022,100XX S FOREST AVE,OTHER OFFENSE,GUN OFFENDER - DUTY TO REGISTER,RESIDENCE,TRUE,FALSE,5,49,2015,11:10:00,29.62720718,79.51253694,38-42,Morning,Thursday
1664,12584606,JF103551,04-01-2022,066XX S JEFFERY DR,THEFT,OVER $500,STREET,FALSE,FALSE,3,42,2015,0:00:00,29.81365445,80.7303866,378,Late Night,Thursday
1665,12585999,JF105088,04-01-2022,013XX N ASHLAND AVE,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,14,24,2015,12:53:00,29.0951048,78.77268095,378,Noon,Thursday
1666,12584352,JF103126,04-01-2022,012XX S CALIFORNIA BLVD,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,10,29,2015,0:30:00,29.53010346,79.9877128,427,Late Night,Thursday
1667,12584410,JF103172,04-01-2022,012XX S WABASH AVE,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,1,33,2015,13:54:00,30.78354853,77.68375197,378,Noon,Thursday
1668,12584827,JF103695,04-01-2022,012XX W JACKSON BLVD,OTHER OFFENSE,OBSCENE TELEPHONE CALLS,APARTMENT,FALSE,FALSE,12,28,2015,23:35:00,31.51444259,78.68336247,38-42,Night,Thursday
1669,12584776,JF103626,04-01-2022,009XX W 76TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,6,71,2015,20:45:00,30.57515627,79.51713519,352,Night,Thursday
1670,12585168,JF102848,04-01-2022,013XX S CANAL ST,THEFT,$500 AND UNDER,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,1,28,2015,8:10:00,29.21121068,80.53647337,378,Morning,Thursday
1671,12584430,JF103262,04-01-2022,067XX S EBERHART AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,3,42,2015,15:20:00,29.14936803,79.67924612,378,Noon,Thursday
1672,12585715,JF104784,04-01-2022,006XX E 103RD PL,THEFT,OVER $500,STREET,FALSE,FALSE,5,49,2015,18:00:00,30.8904794,78.9177374,378,Evening,Thursday
1673,12584332,JF103085,04-01-2022,031XX W RANDOLPH ST,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,12,27,2015,9:00:00,30.14708062,80.93849196,279,Morning,Thursday
1674,12585082,JF104031,04-01-2022,059XX S WHIPPLE ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,8,66,2015,21:00:00,30.54397208,80.50844462,279,Night,Thursday
1675,12584745,JF103614,04-01-2022,049XX S SEELEY AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE - YARD (FRONT / BACK),FALSE,TRUE,9,61,2015,21:23:00,28.58051915,78.87948148,352,Night,Thursday
1676,12584763,JF103319,04-01-2022,113XX S KEDZIE AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,22,74,2015,15:00:00,30.68233859,79.80559827,378,Noon,Thursday
1677,12585949,JF104885,04-01-2022,002XX W 115TH ST,THEFT,OVER $500,APARTMENT,FALSE,FALSE,5,53,2015,12:00:00,31.11542185,80.27463055,378,Noon,Thursday
1678,12585373,JF104277,04-01-2022,013XX S DAMEN AVE,KIDNAPPING,AGGRAVATED,COMMERCIAL / BUSINESS OFFICE,TRUE,TRUE,12,28,2015,16:18:00,28.8040875,81.10872016,363,Evening,Thursday
1679,12582691,JF100911,01-01-2022,062XX N MOZART ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,24,2,2015,23:20:00,30.37879092,78.22933698,352,Night,Monday
1680,12584242,JF102906,04-01-2022,008XX E 81ST ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,TRUE,TRUE,6,44,2015,1:00:00,28.94692135,78.52293466,352,Late Night,Thursday
1681,12585094,JF103995,05-01-2022,007XX N ST LOUIS AVE,NARCOTICS,POSSESS - HEROIN (WHITE),ALLEY,TRUE,FALSE,11,23,2015,11:40:00,29.91756949,79.0511061,29,Morning,Friday
1682,12589035,JF108977,05-01-2022,035XX S OAKLEY AVE,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,9,59,2015,17:30:00,29.13126921,79.92463148,378,Evening,Friday
1683,12585305,JF104247,05-01-2022,026XX S WELLS ST,ROBBERY,ATTEMPT ARMED - HANDGUN,STREET,FALSE,FALSE,9,34,2015,15:12:00,28.85921738,79.38092933,392,Noon,Friday
1684,12585197,JF104143,05-01-2022,056XX S ABERDEEN ST,BATTERY,AGGRAVATED - KNIFE / CUTTING INSTRUMENT,APARTMENT,FALSE,TRUE,7,68,2015,14:30:00,29.33104074,80.63856057,352,Noon,Friday
1685,12587260,JF106671,05-01-2022,074XX S EGGLESTON AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,7,69,2015,8:30:00,29.6146326,78.59159159,279,Morning,Friday
1686,12585627,JF104641,05-01-2022,064XX N BELL AVE,THEFT,OVER $500,STREET,FALSE,FALSE,24,2,2015,20:00:00,28.91227834,79.96582852,378,Night,Friday
1687,12589152,JF108740,02-01-2022,012XX N DEARBORN ST,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),FALSE,FALSE,18,8,2015,4:45:00,30.38488122,78.73903901,427,Early Morning,Tuesday
1688,12585554,JF103745,05-01-2022,085XX S CARPENTER ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,6,71,2015,4:00:00,30.19618739,80.95041783,352,Early Morning,Friday
1689,12585148,JF103983,05-01-2022,001XX W ROOSEVELT RD,BATTERY,SIMPLE,DEPARTMENT STORE,FALSE,FALSE,1,32,2015,11:10:00,31.3962659,77.81186707,352,Morning,Friday
1690,12587622,JF106652,05-01-2022,027XX N MANGO AVE,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,25,19,2015,11:54:00,31.40758988,77.8987669,378,Morning,Friday
1691,12585383,JF104334,05-01-2022,093XX S MUSKEGON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,4,48,2015,17:00:00,29.77345393,80.79233877,352,Evening,Friday
1692,12585246,JF104092,05-01-2022,037XX W MONTROSE AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,17,14,2015,13:25:00,28.7689613,79.57536188,352,Noon,Friday
1693,12585799,JF104818,05-01-2022,057XX S LAFLIN ST,INTIMIDATION,EXTORTION,APARTMENT,FALSE,FALSE,7,67,2015,12:00:00,30.35343085,78.6209259,506,Noon,Friday
1694,12586109,JF104964,05-01-2022,067XX S CREGIER AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,3,43,2015,15:00:00,29.78452491,78.99055265,427,Noon,Friday
1695,12585263,JF104230,05-01-2022,059XX W WELLINGTON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,25,19,2015,15:59:00,30.32835674,80.92389043,352,Noon,Friday
1696,12585601,JF103989,05-01-2022,017XX W 35TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,SMALL RETAIL STORE,FALSE,TRUE,9,59,2015,11:30:00,29.35995742,80.64932598,352,Morning,Friday
1697,12588866,JF108681,03-01-2022,024XX S WHIPPLE ST,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,10,30,2015,15:00:00,30.79913619,78.05359911,378,Noon,Wednesday
1698,12585754,JF104844,05-01-2022,016XX N CLAREMONT AVE,THEFT,OVER $500,RESIDENCE - GARAGE,FALSE,FALSE,14,24,2015,17:00:00,29.90734492,80.93677842,378,Evening,Friday
1699,12585310,JF104346,05-01-2022,023XX S ARCHER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,9,34,2015,17:15:00,30.79329774,78.72680519,279,Evening,Friday
1700,12588535,JF100421,01-01-2022,086XX S MORGAN ST,THEFT,OVER $500,RESIDENCE,FALSE,FALSE,6,71,2015,9:18:00,28.86911166,78.05182804,378,Morning,Monday
1701,12586921,JF105518,05-01-2022,0000X E 8TH ST,THEFT,OVER $500,PARK PROPERTY,FALSE,FALSE,1,32,2015,14:30:00,29.0140786,79.58259308,378,Noon,Friday
1702,12585344,JF104345,05-01-2022,068XX S WOOD ST,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,7,67,2015,17:45:00,29.07270385,79.98791541,427,Evening,Friday
1703,12585394,JF104338,05-01-2022,020XX W DEVON AVE,ROBBERY,ARMED - OTHER DANGEROUS WEAPON,SMALL RETAIL STORE,FALSE,FALSE,24,2,2015,17:45:00,30.00021989,80.24485776,392,Evening,Friday
1704,12585458,JF104281,05-01-2022,018XX W CHICAGO AVE,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,FALSE,FALSE,12,24,2015,15:04:00,31.09160496,80.98493598,441,Noon,Friday
1705,12584966,JF103765,05-01-2022,063XX N MILWAUKEE AVE,BURGLARY,FORCIBLE ENTRY,TAVERN / LIQUOR STORE,FALSE,FALSE,16,10,2015,5:17:00,28.72240238,81.11409648,379,Early Morning,Friday
1706,12584886,JF103721,05-01-2022,016XX E 68TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,3,43,2015,2:06:00,29.39388629,78.70713726,352,Late Night,Friday
1707,12585889,JF105022,05-01-2022,058XX N BROADWAY,ASSAULT,SIMPLE,RESIDENCE,FALSE,FALSE,20,77,2015,10:15:00,28.75607418,79.87726171,352,Morning,Friday
1708,12586018,JF104499,05-01-2022,086XX S SAGINAW AVE,THEFT,$500 AND UNDER,RESIDENCE,FALSE,FALSE,4,46,2015,21:10:00,29.40932876,78.29188323,378,Night,Friday
1709,12586380,JF103988,05-01-2022,097XX S YATES AVE,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,4,51,2015,7:00:00,28.94771449,80.72582373,352,Early Morning,Friday
1710,12584931,JF103786,05-01-2022,045XX W NORTH AVE,THEFT,RETAIL THEFT,DEPARTMENT STORE,FALSE,FALSE,25,23,2015,6:18:00,29.92136817,80.07031601,378,Early Morning,Friday
1711,12584887,JF103713,05-01-2022,026XX E 79TH ST,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,FALSE,FALSE,4,43,2015,0:00:00,29.2933391,77.6542079,379,Late Night,Friday
1712,12585047,JF103867,05-01-2022,011XX W 57TH ST,BATTERY,SIMPLE,STREET,FALSE,FALSE,7,68,2015,8:15:00,29.00097937,80.02000824,352,Morning,Friday
